,0,1,2
495,RT playguhcarti hate to do it to em  httpstcoP0EzGA9Nv5,😑,0.0
496,Nikki Bella obviously beat up and stole lunch money from many of my readers no other explanation for the hate on every story,😑,0.0
502,RT __Sumayah_ I dont hate school I hate waking up all early for school,😂 😩  😑,2.0
503,But you are tho  httpstcoVtYIv9PnEJ,😑,0.0
504,RT regionaItyIer been forced to get along with someone you hatedislike,😑,0.0
505,They hate you not because you are bad but because some human beings hates who is better than them,😑,0.0
506,RT RobJPrice1 I hate immaturity,😑,0.0
507,Discussing Bajirao with a boy is absolutely fascinatingHe hated kashibai as much as some girls hate MastaniHe called her annoying nuisance,😑,0.0
508,I hate my job,😑,0.0
509,RT RelatabIe i hate when people remind me of my past im a changed person,😑,0.0
510,RT DonladGlover I hate people who always assume shit,😑,0.0
511,controlleraunt theres a fic out rn which isnt even bad except for the fact that i hate sakuras characterisation,😑,0.0
512,When you boyfriend knows you hate storms so he covers your ears when your sleep,😍  😑,4.0
513,RT BuckHaveMercy I hate needy relationships Just want me as much as I want you,😑,0.0
547,RT Johngcole Checking my twitter feed this morning I think I hate Democrats more than Republicans,😑,0.0
560,the_realFletch ClemsonFB theACC dont hate,😂  😑,4.0
561,RT Shawtyfeels youre a shit person if you put me in a bad mood in the morning I already hate mornings and now I also hate you,😑,0.0
562,RT jakebackpack 5 More than anything they hate the leftits marches issues amateurismas a messy encroachmentsubversion ofon p,😑,0.0
564,RT jerialexxandria Girls only say I hate you to the guys that they love,😑,0.0
567,RT LilTartheBasedQ My phone really only used to ask where you are and link up lmao I hate texting now Phone calls way better if you wann,😑,0.0
585,beatriiiizg hate you,😑,0.0
586,RT Dariyes Nah I just hate typical interactions that I dont have answers for httpstcoTdZpHIoST9,😑,0.0
588,I hate being in bed pass 9,😑,0.0
589,I hate waking up so early Bc no one else does and I have no one to text the whole time,😒 😑,-2.0
591,plays slow montage of images of relative economic prosperity and a time when you did,😑,0.0
592,I loved Mondays because that was the only day I didnt work or go to school but now that I work Mondays I hate the whole week lol,😑,0.0
593,RT StrangePintura When you hate traffic but you cant cross over the solid line on the road httpstcog415mOA6FU,😑,0.0
594,RT salemmitchell I love when boys hate me,😑,0.0
597,Im screaming httpstconyAazy8bF1,😑,0.0
598,RT visionelie Hate feeling down,😑,0.0
599,RT nichtwing I HATE WANIS httpstcoRfMyPX0857,😑,0.0
600,RT WORIDSTARHIPH0P RT if you hate when this happens httpstcogkTBpVnvS9,😑,0.0
602,RT NurAtiqah05 i hate myself fr not being able to discipline myself not to use phone when im supposed to do work,😑,0.0
603,I hate drugs,😂 😑,4.0
604,Arent You Just Sick and Tired of the Hate Hate Hate on Hillary  httpstcoFaqXPVsDJ2 ImWithHer,😑,0.0
607,Hires her anyway https,😑,0.0
608,RT fullerlondon httpstcoJjZLZRLeoG via realalexjones CNN is lying evil and owned by HRC  Everything CNN says is a lie,😑,0.0
609,RT BestTextMsgs I hate being ignored amp not knowing why If youre busy tell meill understand amp let you do your thing just text me,😑,0.0
611,tsjessy I really hate people like that,😑,0.0
612,I hate missing you,😑,0.0
613,RT MarriedtoJblove I hate losing It makes me feel defeated MTVHottest Justin Bieber httpstcoGDNRMNrQZM,😑,0.0
615,CalumMcSwiggan thanks Calum Youll either love it or hate it but it definitely wont leave you feeling meh,😑,0.0
618,RT ohteenquotes I hate the fact that you ignore me for so long then you start talking to me like nothing happened,😑,0.0
619,I hate when I crush on ppl and they crush on other ppl,😑,0.0
620,I hate the text for 3 days then stop whole thing lol,😑,0.0
621,wifi i hate u,😭 😑,-4.0
622,I really hate my life right now,😑,0.0
623,Im so not made for a relationship lol I hate having someone up my ass 247,😑,0.0
624,BB_Updates thats so stupid I hate when they do theyre little house meetings,😑,0.0
625,RT selenagomez Truth is last thing we need right now is hate in any form,😑,0.0
626,RT RuhelUK YounisArshad1 i already hate u make it worse init,😑,0.0
627,RT samanthaquino__ no hate i just dont care,😑,0.0
628,RT Maminaata_ I hate when ppl make flipagrams that have pictures that go like 100x a second like damn i cant even see 1 pic clearly slo,😑,0.0
629,I hate MTN The service its rates but I am not willing to change and stuff,😑,0.0
630,So only now do I know what toxic people really mean And it doesnt mean somebody you hate It means somebody who stops you from growing,😑,0.0
631,Y DOES ANY ALCOHOLIC BEVERAGE HATE ME,😷 😑,-1.0
633,But i really do hate lily,😑,0.0
634,btoryyy its straight i just hate standing all day,😑,0.0
635,I love none have a crush on none and hate none  thats done,😑,0.0
638,God I hate the dentist,😭 😑,-4.0
639,RT larrysignals and then u start falling for that person and ud stay up all night thinking about them and DAM IT I HATE THIS IM SORRY YA,😑,0.0
640,Hate low census but hate being told last minute even more,😑,0.0
641,Why when I look for Seether videos the first suggestion is always Broken w Amy Lee I fucking hate that version,😑,0.0
642,Poor little girl will live without her dad because of hate racists and the media BatonRouge BRPD altonsterling httpstcofuhF9wMGXI,😑,0.0
643,i hate be the only who dont have a reply from jack gilinsky,😑,0.0
644,CarefreeDaily lets go ola hate is hate but the joy u bring to me and my fellow CFC fans levels out the ignorance to hell with iva,😑,0.0
649,I hate when folks walk up on me  and ask if sage is my daughter,😑,0.0
652,DolceAmorePatigasan,😒 😝  😑,-2.0
653,I hate when people think Im playing hard to get I aint playin nothing I really just dont want your ass,😂  😑,4.0
655,samw6906 its a love hate relationship it always has been well since you told me you liked my shoes,😂   😑,4.0
656,send it to me via email  httpstcoVZNsZ7WDWj,😑,0.0
657,So much hate I just dont get the appeal Its not attractive and goes against my values as a Christian I just cant,😑,0.0
660,Heres what I dont care about why white du,😑,0.0
661,RickeySmiley  Dont you hate this HappyMonday yall httpstcokzhByvZbzH httpstcoShNy7h8lye httpstco0R313LQ3Jt,😑,0.0
663,RT CATS_PAWS Pundits are still saying once people know about Clinton theyll love her LOL Weve know about her for 40 years amp thats,😑,0.0
664,RT emilysloanw people actually have no real reason to hate on Liberty,😑,0.0
665,Hi guy Do u want to see my naked breasts Find a link on my page  httpstcor8Gk6ZOZ0O,😑,0.0
667,Clickdont be shy    httpstcodK1RrkWyC6 httpstcoZGJ8vZH6cJ,😑,0.0
669,Yeah I HATE JIN TOO FOR MAKING ME IN LOVE WITH HIM EVERYDAY,😑,0.0
670,I hate hayfeaver,😡 😑,-5.0
672,Even the last tear falling down your face is me my right side without you feels so strange,😑,0.0
673,I hate a bitch that run they mouth too much,😑,0.0
674,i hate u i love u feat olivia obrien by gnash  httpstcojwpvU69Wdh,😑,0.0
675,jandsarafish ralphprice5 dont you love that Yet fuel is higher than ever I HATE how market prices fluctuate the same as 15 years ago,😑,0.0
676,Jude loves rice and I hate that because I have to eat it to make sure its soft enough  Blech,😑,0.0
677,Lady walked in da breakfast spot earlier n ordered 2 pieces of bake chicken I was wild befuddled httpstcoCN5s62tBe4,😑,0.0
678,LIZA I hate this election I keep thinking it cant get worse then it does DemsInPhilly DemConvention Demexit,😑,0.0
679,Why spread hate bruv,😑,0.0
680,RT shawty_010 If youre having a bad day eat a cookie have a cuppa tea and sleep it off  and yes Hate lessbe positive,😑,0.0
683,httpst,😂  😑,4.0
684,Brea_R BrianSundial cannabis farming is coming Love it hate it fear it embrace it Its coming anyway,😑,0.0
685,RT BlackMoses2015 3rdEyePluG Vee4real2 slime ass swine PunchyMcgregor albinos hate that we shine light on their ugly asses,😑,0.0
686,Bitches hate when your shit together,😑,0.0
687,WayToTheDawn63 what about shield grabs if you havent noticed i hate them lmao,😑,0.0
688,I hate overly sexual boys,😑,0.0
689,hate having so much to do in a day,😩 😑,-2.0
697,Trum,😑,0.0
698,RT sawsharee Trump threw a Hail Mary and it was intercepted by Cruz The Winner and Still Champion of Conservatism Ted Cruz httpst,😑,0.0
699,je0nwow i hate youuuuu,😑,0.0
700,GRANT GUSTIN IS A GREAT ACTOR AND DOESNT DESERVE THE HATE HE GETS PASS IT ON httpstcovYMadjnDiR,😑,0.0
702,One thing I hate about myself is that I care so much about people even when I shouldnt,😑,0.0
704,Sorry cant do that Still hate you,😑,0.0
705,help I hate myself,😑,0.0
709,RT jermxv I hate endings of shows that leave it open to interpretation I want a definite ending dont leave me thinking,😡   😑,-5.0
710,Its ok boo  httpstcogKBbKyfXRB,😩  😑,-2.0
713,Sure they hate black people so much they elected one President for two terms Good luck with that,😑,0.0
718,MarkDiStef SunEconomy Because RW shock jocks and Cunts in the media love to use divisive issues as grab lines and feed the fear and hate,😑,0.0
719,RT SeanLowe09 Reading your foods nutritional facts is a great way to hate yourself,😑,0.0
720,I wish this election wasnt who you hate more but who you love the most and want to support to lead our country,😑,0.0
721,RT DE_FTW IM DYING AT EVERYONES FACE WHEN IAN TALKS THEY HATE HIM SO MUCH httpstcoIxt7gFyTTp,😑,0.0
723,RT _Boobielicious I hate when females think they cute cause they have a fat ass,️ 😑,0.0
725,speakerryan Cloaking bigotry as conscience is absurd Where does Jesus teach such hate Ryan,😑,0.0
726,Hate that I love you  rehab  dont stop the music  umbrella  sell me candy  httpstcoLGJC9QuSnz,😑,0.0
727,RT TheOfficePicts I hate you httpstcolh8LYSEngD,😑,0.0
728,RT DUALIPA I hate coffee but right now I think im gonna need it Sleeping on this makeup chair Bye,😑,0.0
729,tonedsivan I hate you,😑,0.0
730,some people wanna know whats going on in your life just to laugh at you and hate,😑,0.0
731,RT xxdxv I hate my time without you,😑,0.0
733,OldSourCandy Youre welcome And if you wasnt kind to meyou would hate me moreandI dont want that,😑,0.0
734,Love and hate,😑,0.0
735,Lowkey I hate my job,😑,0.0
736,IM GONNA LOVE U UNTIL U HATE ME,😑,0.0
737,I hate when mfs call me in the morning like you know I just got off work wtf do you want,😑,0.0
738,I fucking hate this feeling,😑,0.0
739,On everything I love I hate when I miss spell something on Twitter lmao,😑,0.0
740,RT MMFlint I hate to be the bearer of bad news but as things stand today I think Trump will win Heres my 5 reasons why httpstco,😑,0.0
741,RT lehzier i hate when you can feel someone losing interest in you,😑,0.0
743,I hate being home,😑,0.0
744,Video Bernie Voters HATE Hillary  Alex Jones Infowars Theres a war on for your mind httpstcokRevRhW16K,😑,0.0
745,RT africanhateyou just yesterday a girl DMed me saying she was raped but didnt want to report it bc she didnt want to overreact I fu,😑,0.0
746,I hate when guys call me or msg me at 1am asking me wuu2 bitch Im sleeping tf,😒  😑,-2.0
748,RT Alena26105 i hate theo raeken and his smirks and headtilts sTOP IT Vine by teddyraeken httpstcokAQLhNQLwb,😑,0.0
749,I hate it too httpstcoGNhZVOzEpD,😑,0.0
750,I hate being on other peoples time   the ortho got me running late,😑,0.0
751,I hate her face at her hubbywhy do wrote surfwriter123 Brennan so harsh on Bones season11 finale  httpstcoRhTKfIbahO,😠  😕 😑,-6.0
752,RT thecrazybxtch update still hate people,😑,0.0
753,Niggas on some hating shit I hate that shit,😑,0.0
754,RT LShapedHeart  This  httpstco2K8KnRDKCc,😑,0.0
755,I hate when the maintenance workers start my morning by cutting the grass,😤 😑,5.0
756,BASEDringo I hate that whole be kind to kids even if you dont like them thing bc it feels super backhanded to me,😑,0.0
757,Hate wearin this damn bun cause my hair natural soon as the humidity hit it looks terrible,😑,0.0
758,I swear I hate her  RT KhadiDon Mary J Blige be like httpstcoZwo6NkYpNT,😂 😑,4.0
759,i hate Devin,😂 😑,4.0
760,I hate them httpstcoxv5vLX2OUQ,😑,0.0
768,I need,😑,0.0
769,MovieQuote Hate is a very big very hungry thing httpstcocPBtawhdPd httpstcoxLtOiMLpfB,😑,0.0
770,I hate my nose,😑,0.0
771,RT RugaBoySWIPE I hate slow replies,😑,0.0
773,RT JosephBirlem So much hate in this world Can everybody tweet Spread Love Ill favorite some people who do it GO,😍 😑 ️,4.0
775,A Hate A Grown Man In They Feelings Shits A Turn Off Man Up,😑,0.0
776,I fucken hate you nigga SoundCloud,😑,0.0
777,muvvabee because all my niggas out there only wanna have sex wit you they hate your personality and your arrogant opinions,😑,0.0
778,NiceSHITZ The Game 50 Cent  Hate It Or Love It httpstcoUuYr5ykdOc,😑,0.0
784,Gosh I hate him so much but hes so hot me httpstcopf5KjpC8Q8,😑,0.0
785,RT HuntiTweets_ Dude I fucking hate Mondays,😑,0.0
787,watch me not go to the cinema to see dunkirk because i hate paying for the cinema i hate that shit but then again am so whipped,😑,0.0
788,RT http_queenkay Im petty I hate to say it but I really am,😊  😑,3.0
791,Hate to see a family member cry,😑,0.0
792,i will always end up thinking too much and I hate that,😑,0.0
793,RT bzarillo Doesnt matter if Debbie Wasserman Schultz speaksThere will be chaos on floor DemsInPhilly DNCinPHL DNCleak Bernie Voters,😑,0.0
794,I hate overboard extra shit,😑,0.0
796,RT TrillAssHonchie Bro I See Her Everyday She Homeless And Pregnant  This Not For Credit Or Attention I Just Hate To See My People Down h,😑,0.0
797,Posisi 6 G Nash ft Olivia OBrien  I Hate U I Love U Trending20 PramborsPlaying PratamaMario pgenuschka  httpstcoSkgnw69Sff,😑,0.0
798,Posisi 6 G Nash ft Olivia OBrien  I Hate U I Love U Trending20 PramborsPlaying PratamaMario pgenuschka  httpstco0INFkBMTRg,😑,0.0
799,Posisi 6 G Nash ft Olivia OBrien  I Hate U I Love U Trending20 PramborsPlaying PratamaMario pgenuschka  httpstcopo2xKXjsaJ,😑,0.0
800,Posisi 6 G Nash ft Olivia OBrien  I Hate U I Love U Trending20 PramborsPlaying PratamaMario pgenuschka  httpstcoRR0GT0Evs7,😑,0.0
