id	time	sentiment	tweet
2.23503248856854E+017	69932619	positive	February 13th, the day before and best buddy to valentines day, Desperation Day
2.64155237122716E+017	586306373	positive	Tickets for the France, Belgium, Netherlands, Germany, Denmark, Norway, and Sweden TMH tour go on sale tomorrow! Good luck! :) via @1DScoop
2.58589252147892E+017	111666189	negative	We're experiencing some issues with Fuel TV (Ch 39). Should be back up Friday or Monday.
2.64223821987463E+017	560091707	neutral	"Blog Post: Vice President Joe Biden to Present the Top Ten List on CBS's ""Late Show with David Letterman,"" Thursday,... http://t.co/m64KUzET"
2.62623972447887E+017	17839223	positive	Sushis + Rafa on the TV = best way to end this Sunday. #vamos :-)
2.5028466875317E+017	100928046	positive	KPop: Will Psy be the first Korean to win a Grammy?: Psy may qualify for the upcoming Grammy Awards. Gangnam Sty... http://t.co/UzYofPAE
2.64151424194191E+017	613425318	positive	Sticks and stones may break my bones, but Rugby does it better!
2.6424123498027E+017	278292697	negative	"Is it evil to laugh when a 3rd grader reads a short story, and at least five times, mistakes the name ""Becky"" for ""Blocky?"" #stickingtoit"
2.63947164919669E+017	22902704	negative	@gianicos @mikejefferiesl4 That's like blaming Rafa for the season we finished 7th while ignoring the negative impact of Cecil and H&amp;G!
2.62368732410687E+017	781506662	neutral	Blake Griffin Poster Dunk over Kendrick Perkins (6ft.10) in HD (Jan. 30) http://t.co/hQ8tMKC4 that's why you roll after a pick.
2.58916067785724E+017	207516037	positive	@butt3r I'm with you on Mass Effect 3. Thats GOTY for me so far. Still waiting on my other two, but one may be Persona 4 Arena.
2.51418644909814E+017	191608418	neutral	Interview on VOW fm tomorrow morning... Do tune in and hear the kid out!!! cc @vowfm @ewbwits
2.18226535063228E+017	618706287	neutral	RUMOR: #Blackhawks may have traded Niklas Hjalmarsson to the #Oilers for Sam Gagner. Stay tuned.
2.6234717758883E+017	47546320	negative	http://t.co/MVcHYgAE  Visit to #Iran by five Euro MPs was called off Sat after Tehran refused to let them meet with a jailed activist
2.63834573530612E+017	26509356	positive	"#Linsanity""@ESPNStatsInfo: Jeremy Lin was a +23 for Rockets in his debut. That's the 2nd-best plus-minus for him in any game in his career."""
2.4772460501862E+017	595294755	neutral	Analysis: Daniels made the right court pick: Gov. Mitch Daniels said Friday he appointed Tippecanoe County Superior... http://t.co/8ZJNsYCt
2.64186988297601E+017	29641711	positive	@RosiePierri My husband company is bring you all some much needed gas!!! He should be there sometime tomorrow afternoon from FL.
2.63880209680462E+017	880880197	neutral	@TakaFlocka_ all I'm saying is we're playing 4 June not nov/dec. getting the kinks out now cuz come June well be there mini Lin
2.63772435516641E+017	94005676	positive	If your in Indianapolis tomorrow swing by the Macy's at Castelton mall from  5:30-7:30. I'll be there signing autographs and pictures!
2.15189748623487E+017	242136621	neutral	@rbusch17: The Anaheim Ducks are interested in Sam Gagner of the Edmonton Oilers. Could be part of a trade for the Ducks 1st round pick
2.64155911688425E+017	228163787	positive	Cannot wait to see @fancystepdad with my boys @ThePrinceRupert and @JakeCausey next Friday in Athens!
2.60123979417784E+017	155725697	neutral	Lets be real even wit are D injured, Flacco fuckin up, doin bad on the road, &amp; are D playin like shit WE STILL 2nd best team in AFC #Ravens
2.48568179272589E+017	514921404	positive	Long Princeton (and Diggy)  #imagine : Happy Valentine's day (yn)...  February 14  It's been 9 m http://t.co/0S4VVpy2 via @Nounouche10
2.64158696702099E+017	38787844	positive	Hey Daryl! Great connecting at Anti #Fracking Colorado. Excited to have you in next issue. Deadline is Nov 15th. @dhlovelife
2.62311223054459E+017	380765497	positive	I am happy to be single but I would love to receive a valentines card on the 14th. It has to be from someone amazing- @justinbieber for eg!
2.63554895351788E+017	474212961	neutral	@BucksAdSchool Morning with homeless men evening with Charles Dickens's great great granddaughter Standard day with 1st yrs at BucksAdSchool
1.95137821449789E+017	17050737	neutral	Did you get a full, part-time job or internship offer? Let us know! Signing Day tomorrow in LBJSC Amphitheater-tell where you will work!
2.63887867854602E+017	281868875	negative	Niggas was really on some 10th grade shit tonight
2.63833277834592E+017	744416208	neutral	@dirty_platano @giox420 nigga I'm stoned I just got back from a blunt ride thur boxford nd Georgetown @SmokingGreat
2.64169584368685E+017	17015168	neutral	It's like Groundhog Day. 2nd day here. (@ Chirping Chicken) http://t.co/WvOOqxZw
2.64243158374822E+017	330781770	negative	TOI Israel admits 1988 killing of Arafat's deputy: Israel for the first time on Thursday admitted responsibility... http://t.co/vGBUfy9D
2.63797559582142E+017	488743489	neutral	Remember everyone out there: All you members of Anonymous, you rebels, you supporters of the Gunpowder Plot: wear your mask November 5th.
2.62654963572945E+017	153232385	positive	Thanks to everyone who came out Friday night to see us with threat signal at dickens! Awesome night!!!
2.63421253887607E+017	501275820	positive	@nery_lr cool this is cool i managed to get the CTS sun in the pic and black stars for Avril now for lawson
2.63724703930261E+017	99538498	negative	@jamesjammcmahon get @DONBROCO on february for valentine's day, the suave fuckers
2.64171007391195E+017	346219253	positive	@frankiegavin1 Out with the old, in with the new, shown good discipline in the 1st 4 rounds tonight Frankie, kept a cool head! #andthenew
2.64221982361547E+017	89385794	neutral	Working the Celebrity Power106 game saturday at CalState LA $12 at the door. Gonna be with Kendrick Lamar, Rick Ross, Clyde Carson, ect.
2.55888103863091E+017	92147749	positive	can't believe @Alesso is only 2 days older than me! can't wait to see him again tomorrow with @davidguetta at Fort Canning, Singapore!!
2.64037153934283E+017	325583692	positive	We're excited for TRUNK OR TREAT tomorrow (Nov 2) night at the Boys and Girls Club in Pottstown. It will start at... http://t.co/63Gffmd5
2.61355878995882E+017	760682095	neutral	#SteelerNation send our boys 2 the 2013 NFL Pro Bowl. http://t.co/qEEV2G4c via @NFL Ur vote actually counts, unlike the Nov 6th election.
2.62283155715801E+017	351648500	positive	@lilyeliza1 Bruce Willis, Bill Murray and Ed Norton all in the same film. I may faint.
2.64168268313526E+017	80112523	positive	I've seen every Denzel Washington movie and Flight has @itsjustinmartin in it too ! I miss that kid ! But I'm in that theatre tomorrow !
2.64083279056081E+017	333141377	neutral	Love is like Michael Jackson's 8th nose .. you'll never understand it
2.63273842024268E+017	498931262	neutral	Sat next to a black guy on a train, when Niggas In Paris came on... Had to turn it up !
2.62137749090496E+017	711169386	positive	Lucky shops are coming to NYC!: The sale of the season hosted by Lucky Magazine with Grammy winner Jennifer Hudson, starts November 1...
2.61563103093871E+017	73524592	neutral	Come out and join us for the SIA Trek or Treat, October 27th! http://t.co/KIX61CeR It's a fundraiser for the Safe House!
2.64176468131713E+017	603194577	positive	I still have a lot of candy left anyone want tomorrow :')
2.64260233113768E+017	838709322	neutral	Nine Pin Bird Rock race (2nd race in the Duke of Marlborough Hotel series) postponed 24 hours to Sunday 4 November, still 10 am start.
2.56539059999109E+017	347219338	negative	Buffalo Bills' Kyle Williams Misses Practice Thursday: For a second straight day, Buffalo Bills... http://t.co/8AeiukXD #BILLS #NFL
2.64216935133221E+017	156021769	negative	I go on channel 7 to see what the weather is gonna be like tomorrow and   Taylor Swift singing.. #EEWWW #GETOFFMYTV
2.51157814544826E+017	125246411	positive	Hey guys tomorrow is now national Ground Hog day, I hope to see you all post about it!!   Hahahaha
2.63089660849435E+017	241796983	neutral	@Danferdm on the tv it said Nikon was closed tomorrow ten it disappeared....but did we have English hw?
2.62895822134473E+017	37628326	neutral	@HollyPaterson_x was playing Temple Run earlier, was thinkin of you and I in 6th year xo
2.61996462358032E+017	217777996	negative	How to know a shit bar!.. You get your arm stamped! If u wake up tomorrow with prints on your arm your a TWAT!
2.63080308113539E+017	142136889	neutral	Apple software, retail chiefs out in overhaul: SAN FRANCISCO (Reuters) - Apple Inc CEO Tim Cook on Monday replaced the heads of its s...
2.4038612651751E+017	71817244	negative	#Loanwatch: Ben Amos is a doubt for tonight's Hull City game vs Doncaster (2nd round League Cup), with a groin problem.
2.64259969606644E+017	165302896	neutral	@Oirisheye Hey you! I'm gonna be in Dublin in February. Know what I'm saying?
2.63974646003683E+017	514165478	neutral	Cebu's Original Lechon Belly in Parkmall joins the Bazaar in IT Park next Fri.-Nov 9. Taste the Boneless Lechon Belly the way it was created
2.641563774575E+017	494617321	positive	@brittanyyxoxo @joyofmy_life @the_serbian @S_ephen good news I bought Candy today, bringing some on tues. if it lasts
2.64201554196824E+017	235871180	negative	@ZachJayL  you won't be getting candy till monday. I am (by my own stupidity) a sick person right meow. .-.
2.64236943334834E+017	131379676	negative	on october 25 2011 I told taylor swift i wouldn't listen to her until she wrote about something else. one year later and here we are still.
2.55449819731071E+017	423702823	neutral	Jay Paterno, former Penn State assistant football coach and son of Joe Paterno, said Sunday night that he was at an event when a...
2.50730460622229E+017	137771059	neutral	@matt_weck I've only just begun! I miss putting in 10 hour shifts on 3rd floor Paterno... Not really though.
2.59275470456103E+017	342152369	neutral	Nadal confirmed for Mexican Open in February: Rafael Nadal is set to play at the Mexican Open in February,... http://t.co/2WkUJlNe #tennis
2.6050664248603E+017	16006437	neutral	"Saw my 1st Volkswagen ""TWAT"" today. Take a Jetta, lose the J, then spell TEAT, then turn the E sideways to get a W"
2.63504130205696E+017	528515216	neutral	That means we'll know Thursday morning if @taylorswift13 won for her 'Safe and Sound' duet with @thecivilwars!!!
2.56209828396012E+017	806948995	neutral	@MustLoveSpark @coverdog5 @jukakooikerjack we will take pictures. Mom said we might have to do it Friday Night as we will be at Grammys sat
2.62634582824866E+017	347249167	negative	Oh and Rafa said before the injury he was having the best year he ever had was 1st in the race... :( #M6
2.64032579815088E+017	387739207	neutral	Anonymous asked you:  You remind me of Wednesday Adams.
2.54105525715878E+017	631709230	negative	@JamesDuffy01 of others...Jenelle may have made mistakes but she has time to change and be a better person...its too late for you...FUCKHEAD
2.54384629174399E+017	131744324	neutral	I want Jenelle to come over tomorrow. I need someone to watch netflix and eat mac &amp; cheese with..
2.64084843753775E+017	18610022	neutral	Playing Indianapolis THIS SATURDAY at the White Rabbit, with Ko and Street Spirits - gotta go to this one! http://t.co/UHtyOrLJ
2.64240197498192E+017	39020403	neutral	Britain may be in for a new bout of flooding in the coming months, the Environment Agency warns, as 6 Oxon waterways remain on flood alert.
2.63719007146873E+017	665713	neutral	@LiamGib We've got the sponsor form and box on our desks. I think Becky is going to send an email tomorrow.
2.63968930027143E+017	163371471	positive	@blondieMua hahaha!! I do look good with a Greek child! I'm home tomorrow morning so I'll try Skyping you xx
2.60101664638398E+017	19006955	positive	Good to see Flacco showing some fight in the 2nd half. That's about all I can ask for at this point.
2.63839796097606E+017	601817433	positive	Halloween is the third biggest party day of the year behind New Year's Eve and Super Bowl Sunday
2.64162655835681E+017	256806620	neutral	I'm not Mexican on cinco de mayo, I'm not black in Feb &amp; I'm not Chinese on the Chinese New Year so you're not Irish on st. Patrick's day.
2.63960415938171E+017	353599161	neutral	Cheaper carbon replaces silicon in solar panels: Tweet Washington, Nov 1 (IANS) Researchers have built the first... http://t.co/KStn4Stl
2.55627797626761E+017	265984902	positive	I'll stop loving Jennette on the 31st Feb. February has only 28 days so it doesn't count. &lt;3
2.60180252398084E+017	871141279	neutral	Inter, Roma keep pace with wins: Inter Milan kept pace with Serie A leaders Juventus after seeing off Catania 2-0 at the San Siro on Sunday.
2.64136885943812E+017	123837782	positive	Awesome wedding shoot in Amsterdam today, excited fot the next one on Saturday in a castle in Utrecht... previews coming soon....
2.62057335088898E+017	243453113	positive	Mitch Daniels gave Stephen Colbert a Purdue hat on Thursday's show... I hope he burns it in a raging flame of glory
2.63827883674464E+017	170371596	neutral	now watching Denzel Washington talking about his new movie flight it's comming out Nov 2nd 2012 #LateShow With David Letterman
